city,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B25077_001E,B27011_014E,B25099_001E,B06007_005E,B06007_008E,B17010B_002E,crit_read_mean,writing_mean,math_mean
"lincoln, california",2258,6249,12935,7080,3618,347200.0,1413,77569.0,1928,1488,13,512,493,473
"lincoln, california",2258,6249,12935,7080,3618,347200.0,1413,77569.0,1928,1488,13,491,465,486
"rialto, california",18809,16658,16558,4012,1626,208100.0,7200,60079.0,19431,1410,578,423,416,436
"rialto, california",18809,16658,16558,4012,1626,208100.0,7200,60079.0,19431,1410,578,425,414,439
"rialto, california",18809,16658,16558,4012,1626,208100.0,7200,60079.0,19431,1410,578,430,427,437
"carmichael, california",2973,9344,17891,8956,6094,289900.0,4002,84928.0,910,2803,233,475,442,439
"carmichael, california",2973,9344,17891,8956,6094,289900.0,4002,84928.0,910,2803,233,549,518,503
"hollister, california",5962,5670,6989,2378,762,320400.0,2117,85063.0,6954,490,5,474,468,475
"azusa, california",6049,7946,7786,3620,1698,325700.0,2069,73313.0,8433,1522,48,443,424,451
"baldwin park, california",17786,15077,9331,4191,1173,311600.0,4247,64138.0,19516,7032,30,459,456,486
"baldwin park, california",17786,15077,9331,4191,1173,311600.0,4247,64138.0,19516,7032,30,448,445,462
"cerritos, california",2973,5238,10322,11080,6155,605400.0,1547,99560.0,1286,10259,51,530,526,570
"cerritos, california",2973,5238,10322,11080,6155,605400.0,1547,99560.0,1286,10259,51,462,460,476
"cerritos, california",2973,5238,10322,11080,6155,605400.0,1547,99560.0,1286,10259,51,639,647,683
"inglewood, california",19641,14715,24126,8729,4282,335000.0,7903,68308.0,22485,1347,1433,460,458,494
"inglewood, california",19641,14715,24126,8729,4282,335000.0,7903,68308.0,22485,1347,1433,441,423,409
"inglewood, california",19641,14715,24126,8729,4282,335000.0,7903,68308.0,22485,1347,1433,390,374,376
"inglewood, california",19641,14715,24126,8729,4282,335000.0,7903,68308.0,22485,1347,1433,383,373,367
"inglewood, california",19641,14715,24126,8729,4282,335000.0,7903,68308.0,22485,1347,1433,409,418,421
"lennox, california",6380,3000,2288,628,159,331300.0,1145,59682.0,8348,221,119,440,440,445
"colusa, california",975,625,1411,460,134,188400.0,253,63590.0,1044,19,14,454,438,461
"chowchilla, california",4266,3995,4040,840,310,146600.0,320,45045.0,1934,376,51,455,436,443
"tulare, california",9845,10230,10635,3093,1038,156500.0,2570,62124.0,11110,1494,164,448,436,460
"tulare, california",9845,10230,10635,3093,1038,156500.0,2570,62124.0,11110,1494,164,449,436,460
"tulare, california",9845,10230,10635,3093,1038,156500.0,2570,62124.0,11110,1494,164,451,439,463
"denair, california",874,843,827,389,114,165400.0,245,70991.0,512,45,34,502,492,486
"oakdale, california",1862,3922,5490,1360,718,221600.0,1327,75888.0,1468,110,31,498,480,502
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,574,567,532
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,426,418,459
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,360,353,359
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,473,471,461
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,357,356,381
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,427,450,474
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,424,441,432
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,393,400,419
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,444,439,442
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,427,435,434
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,392,395,397
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,425,436,422
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,371,382,387
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,391,401,390
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,366,360,379
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,380,383,384
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,398,398,403
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,399,402,415
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,431,430,431
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,359,375,381
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,402,400,423
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,395,393,390
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,374,367,367
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,371,377,360
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,363,365,358
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,355,350,369
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,397,390,408
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,436,430,451
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,464,472,484
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,353,358,348
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,383,363,363
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,397,408,399
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,498,472,412
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,410,396,417
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,393,385,406
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,372,358,381
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,376,377,384
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,383,380,377
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,412,403,405
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,456,450,485
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,378,375,372
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,488,469,480
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,377,373,386
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,393,393,406
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,369,359,393
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,389,389,384
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,451,452,478
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,396,400,407
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,448,442,437
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,476,468,482
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,393,382,379
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,400,385,398
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,442,441,448
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,382,390,374
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,397,390,382
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,411,416,426
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,391,394,397
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,489,489,500
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,365,359,380
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,440,436,442
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,360,370,392
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,539,534,567
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,420,424,424
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,418,411,402
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,406,404,430
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,459,442,421
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,372,371,364
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,435,424,450
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,361,356,371
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,421,429,437
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,396,411,407
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,408,401,404
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,353,354,324
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,438,447,444
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,403,426,411
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,378,385,383
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,401,400,390
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,387,404,419
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,453,448,439
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,571,537,535
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,393,384,384
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,377,377,408
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,382,389,393
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,377,380,370
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,383,371,371
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,369,373,367
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,425,443,438
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,381,380,378
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,452,445,448
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,373,383,394
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,395,400,420
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,462,454,465
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,465,458,475
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,392,404,424
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,440,436,432
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,376,376,399
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,404,407,402
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,566,565,538
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,392,381,366
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,359,358,357
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,361,380,355
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,349,338,353
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,407,394,398
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,417,410,405
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,330,314,329
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,402,394,384
"los angeles, california",641622,513485,624163,553583,282529,471000.0,210978,84975.0,744064,268191,16153,377,371,375
"montclair, california",6991,6914,6365,2540,573,264100.0,1506,61517.0,7391,1868,56,439,429,460
"twentynine palms, california",1223,3544,4650,2016,663,121700.0,1253,53201.0,270,322,244,471,458,478
"lompoc, california",6784,7410,9071,2243,1256,230500.0,2384,71166.0,7048,433,91,518,490,504
"lompoc, california",6784,7410,9071,2243,1256,230500.0,2384,71166.0,7048,433,91,464,452,466
"north highlands, california",4637,8170,11996,2306,772,149400.0,2240,52624.0,3059,4082,424,511,481,481
"north highlands, california",4637,8170,11996,2306,772,149400.0,2240,52624.0,3059,4082,424,431,422,437
"lakewood, california",6600,12294,20407,10747,4355,424200.0,3051,89789.0,4724,4785,65,439,435,472
"lakewood, california",6600,12294,20407,10747,4355,424200.0,3051,89789.0,4724,4785,65,494,484,506
"lakewood, california",6600,12294,20407,10747,4355,424200.0,3051,89789.0,4724,4785,65,450,447,454
"malibu, california",230,1222,2454,3176,2734,1937000.0,509,142486.0,61,211,7,543,547,541
"grand terrace, california",892,2157,2887,1249,1172,237300.0,651,73277.0,746,195,14,454,448,455
"hesperia, california",12233,17506,18807,3310,1822,158700.0,5724,55776.0,8399,899,527,486,453,444
"hesperia, california",12233,17506,18807,3310,1822,158700.0,5724,55776.0,8399,899,527,448,442,442
"hesperia, california",12233,17506,18807,3310,1822,158700.0,5724,55776.0,8399,899,527,459,448,476
"yucaipa, california",4705,9129,14004,4212,2464,221100.0,2778,66199.0,2331,795,32,480,469,480
"american canyon, california",1890,2369,4570,2709,1199,343200.0,907,86462.0,1679,1834,25,477,464,467
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,450,428,463
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,487,473,500
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,409,397,418
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,467,454,478
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,531,513,497
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,453,444,459
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,473,465,478
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,439,448,461
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,524,500,521
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,395,389,430
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,489,477,511
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,386,382,407
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,445,430,418
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,450,427,470
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,405,399,398
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,469,430,509
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,521,503,481
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,534,525,536
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,498,482,502
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,381,376,386
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,600,599,624
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,546,545,553
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,466,444,450
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,523,543,508
"sacramento, california",52338,65532,102394,59846,34472,238500.0,28688,73002.0,31383,40429,3653,407,392,399
"atwater, california",4592,4326,5556,1516,698,147500.0,1968,60801.0,4088,628,26,423,419,428
"atwater, california",4592,4326,5556,1516,698,147500.0,1968,60801.0,4088,628,26,458,448,464
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,391,386,376
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,531,534,589
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,378,394,379
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,381,368,370
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,412,432,428
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,373,384,397
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,369,349,337
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,380,397,407
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,366,363,351
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,391,403,406
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,430,433,463
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,362,381,371
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,380,360,359
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,399,386,388
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,474,488,551
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,421,412,432
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,310,328,329
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,417,420,441
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,568,543,513
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,525,522,527
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,386,407,423
"oakland, california",56346,46986,72141,63049,49446,458500.0,22850,95465.0,41297,38480,5306,432,431,443
"orange cove, california",2871,1338,450,191,42,116300.0,736,45486.0,3798,63,10,426,415,422
"burbank, california",8588,13762,24395,20424,8607,586200.0,4945,96266.0,6728,10745,12,530,520,544
"burbank, california",8588,13762,24395,20424,8607,586200.0,4945,96266.0,6728,10745,12,517,506,512
"burbank, california",8588,13762,24395,20424,8607,586200.0,4945,96266.0,6728,10745,12,482,468,457
"cudahy, california",7409,2876,2084,410,192,248000.0,1388,51094.0,10497,99,24,416,420,408
"gardena, california",7585,11278,13188,7361,2312,354900.0,2949,61446.0,7648,5832,291,409,409,417
"gardena, california",7585,11278,13188,7361,2312,354900.0,2949,61446.0,7648,5832,291,401,408,389
"hawthorne, california",14197,13298,16384,7646,2673,404900.0,4321,80333.0,16526,3313,1058,412,419,406
"hawthorne, california",14197,13298,16384,7646,2673,404900.0,4321,80333.0,16526,3313,1058,488,494,512
"patterson, california",3093,3868,3927,907,323,174800.0,1281,55357.0,2798,777,33,439,434,440
"riverbank, california",3491,4266,4471,1604,573,195300.0,1495,70733.0,3779,309,10,435,432,454
"rancho mirage, california",696,2878,5137,3756,3067,478500.0,516,83056.0,217,363,11,444,433,449
"lathrop, california",2718,3392,3808,1499,352,208300.0,1036,66289.0,2134,1589,51,459,448,449
"san mateo, california",8790,11546,19220,20220,13554,778500.0,3532,116561.0,10260,8640,18,589,590,614
"san mateo, california",8790,11546,19220,20220,13554,778500.0,3532,116561.0,10260,8640,18,548,536,558
"san mateo, california",8790,11546,19220,20220,13554,778500.0,3532,116561.0,10260,8640,18,551,554,574
"fair oaks, california",1319,3732,8129,6182,3767,366600.0,1729,97574.0,483,1168,32,548,526,559
"fair oaks, california",1319,3732,8129,6182,3767,366600.0,1729,97574.0,483,1168,32,495,482,500
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,484,467,483
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,516,495,521
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,433,418,438
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,421,402,444
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,500,487,508
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,436,423,430
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,480,459,471
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,475,470,485
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,501,497,518
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,408,402,415
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,454,432,437
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,462,436,468
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,405,388,408
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,519,508,535
"bakersfield, california",43363,54200,70590,29458,14857,199600.0,18326,76639.0,36954,9291,2141,460,438,453
"corona, california",15334,25092,32885,18402,8884,351900.0,7119,91654.0,12597,6887,261,444,440,450
"corona, california",15334,25092,32885,18402,8884,351900.0,7119,91654.0,12597,6887,261,409,411,416
"corona, california",15334,25092,32885,18402,8884,351900.0,7119,91654.0,12597,6887,261,462,460,462
"rio vista, california",508,1572,2620,1076,656,230500.0,429,64662.0,175,140,16,463,456,465
"vallejo, california",10298,20468,30797,15049,4963,231700.0,8477,76737.0,8423,7622,1647,462,447,464
"vallejo, california",10298,20468,30797,15049,4963,231700.0,8477,76737.0,8423,7622,1647,446,436,444
"vallejo, california",10298,20468,30797,15049,4963,231700.0,8477,76737.0,8423,7622,1647,435,419,428
"milpitas, california",6736,8419,13234,13808,7912,583400.0,3175,121493.0,2245,17062,29,519,507,552
"morgan hill, california",2950,4537,8777,6199,4033,625700.0,1773,115814.0,2648,1207,109,524,518,530
"morgan hill, california",2950,4537,8777,6199,4033,625700.0,1773,115814.0,2648,1207,109,512,499,505
"mill valley, california",219,542,1580,4082,3683,1157500.0,203,171955.0,179,169,8,579,572,572
"brentwood, california",3312,7191,14469,7748,2581,392600.0,1709,106819.0,2745,1396,122,511,500,507
"brentwood, california",3312,7191,14469,7748,2581,392600.0,1709,106819.0,2745,1396,122,494,482,486
"roseville, california",4639,15285,33187,21285,9830,332600.0,4385,95529.0,2591,4316,51,518,500,521
"roseville, california",4639,15285,33187,21285,9830,332600.0,4385,95529.0,2591,4316,51,510,496,518
"roseville, california",4639,15285,33187,21285,9830,332600.0,4385,95529.0,2591,4316,51,527,502,533
"blythe, california",4423,4282,4551,724,481,122200.0,880,58651.0,2532,136,128,441,424,444
"banning, california",4259,7081,6729,1938,1287,165700.0,1548,45170.0,2709,654,163,438,422,424
"brawley, california",4511,3649,5081,1538,438,143600.0,2089,56016.0,6087,118,25,458,455,455
"el centro, california",7875,5138,7914,3082,1749,154500.0,2925,67449.0,11868,412,107,449,434,465
"el centro, california",7875,5138,7914,3082,1749,154500.0,2925,67449.0,11868,412,107,490,481,496
"indio, california",13763,14340,15758,5480,3012,212300.0,5063,60612.0,17697,912,78,431,427,415
"indio, california",13763,14340,15758,5480,3012,212300.0,5063,60612.0,17697,912,78,427,425,428
"murrieta, california",5120,14662,26769,12309,6699,310100.0,5588,85807.0,3520,2922,225,475,461,480
"murrieta, california",5120,14662,26769,12309,6699,310100.0,5588,85807.0,3520,2922,225,509,498,509
"murrieta, california",5120,14662,26769,12309,6699,310100.0,5588,85807.0,3520,2922,225,496,491,506
"calexico, california",10160,3993,6056,2318,893,161400.0,3131,52654.0,19859,319,16,450,436,454
"delano, california",13899,8682,6079,1769,437,147700.0,3139,49214.0,16563,2727,91,425,431,457
"delano, california",13899,8682,6079,1769,437,147700.0,3139,49214.0,16563,2727,91,434,420,451
"delano, california",13899,8682,6079,1769,437,147700.0,3139,49214.0,16563,2727,91,432,419,442
"delano, california",13899,8682,6079,1769,437,147700.0,3139,49214.0,16563,2727,91,428,432,417
"hercules, california",1148,2532,6128,5546,1765,395800.0,738,113252.0,662,2984,101,430,434,434
"oakley, california",3476,6731,9539,3081,866,279000.0,1875,95364.0,3011,933,67,474,461,469
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,440,434,433
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,525,521,548
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,502,489,507
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,471,453,459
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,469,451,503
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,453,445,459
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,402,395,406
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,404,400,418
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,422,407,432
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,377,372,386
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,375,369,371
"fresno, california",74340,69019,96032,40894,18957,177500.0,32154,64312.0,52714,28383,3687,399,393,404
